gender,age,job,marital,province,city,prefer,frequency,wineFrequency,side,choice1,seq,area_grade,choice2,choice1_당도,choice1_알콜 농도,choice1_과일향,choice1_오크향,choice1_깊이,choice1_견고함,choice2_당도,choice2_알콜 농도,choice2_과일향,choice2_오크향,choice2_깊이,choice2_견고함
FEMALE,50대,임시직,MARREID,부산시,진구,당도,3,1,Brie,D,187,5급지,A,H,H,H,M,L,L,M,H,M,H,H,H
MALE,30대,벤처직원,MARREID,서울시,마포구,깊이감,2,1,Ricotta,G,188,4급지,F,L,H,H,H,M,M,M,H,M,M,M,H
FEMALE,30대,의사,MARREID,서울시,양천구,깊이감,2,1,Ricotta,B,189,1급지,E,H,L,H,M,L,M,H,H,M,M,M,L
MALE,30대,변호사,MARREID,서울시,강북구,깊이감,2,1,Brie,E,190,3급지,D,H,H,M,M,M,L,H,H,H,M,L,L
FEMALE,40대,중소기업직원,MARREID,경상도,포항시 남구,당도,3,1,Annon,D,191,2급지,D,H,H,H,M,L,L,H,H,H,M,L,L
FEMALE,20대,자영업,SINGLE,서울시,강동구,깊이감,2,1,Brie,A,192,2급지,E,M,H,M,H,H,H,H,H,M,M,M,L
MALE,40대,벤처직원,SINGLE,충청도,청주시,당도,1,1,Ricotta,H,193,1급지,F,M,H,M,M,H,H,M,H,M,M,M,H
FEMALE,20대,학생,SINGLE,경상도,함안군,깊이감,3,2,Camenbert,E,194,5급지,B,H,H,M,M,M,L,H,L,H,M,L,M
FEMALE,30대,벤처직원,MARREID,경상도,포항시 남구,깊이감,4,3,Gorgonzola,G,195,2급지,E,L,H,H,H,M,M,H,H,M,M,M,L
FEMALE,50대,임시직,MARREID,서울시,강동구,당도,3,1,Brie,E,196,2급지,C,H,H,M,M,M,L,H,L,H,M,M,M
FEMALE,40대,벤처직원,MARREID,부산시,해운대구,당도,1,1,Brie,D,197,1급지,D,H,H,H,M,L,L,H,H,H,M,L,L
MALE,40대,공무원,MARREID,부산시,해운대구,당도,1,1,Brie,A,198,1급지,G,M,H,M,H,H,H,L,H,H,H,M,M
FEMALE,40대,공무원,SINGLE,서울시,강남구,깊이감,3,2,Ricotta,E,199,1급지,B,H,H,M,M,M,L,H,L,H,M,L,M
FEMALE,50대,변호사,SINGLE,경상도,하동군,당도,2,1,Ricotta,C,200,5급지,H,H,L,H,M,M,M,M,H,M,M,H,H
MALE,50대,중소기업직원,MARREID,경기도,포천시,당도,2,1,Roquefort,D,201,2급지,A,H,H,H,M,L,L,M,H,M,H,H,H
MALE,40대,의사,MARREID,경기도,화성시,깊이감,6,1,Cheddar,F,202,2급지,F,M,H,M,M,M,H,M,H,M,M,M,H
FEMALE,40대,임시직,MARREID,부산시,기장군,깊이감,3,1,Gorgonzola,E,203,1급지,B,H,H,M,M,M,L,H,L,H,M,L,M
FEMALE,30대,자영업,MARREID,경기도,포천시,깊이감,2,1,Brie,D,204,2급지,H,H,H,H,M,L,L,M,H,M,M,H,H
FEMALE,50대,회사직원,MARREID,충청도,청주시,깊이감,2,1,Gorgonzola,H,205,1급지,E,M,H,M,M,H,H,H,H,M,M,M,L
FEMALE,40대,임시직,SINGLE,경상도,포항시 남구,깊이감,3,2,Brie,A,206,2급지,B,M,H,M,H,H,H,H,L,H,M,L,M
FEMALE,30대,중소기업직원,MARREID,경기도,포천시,당도,1,1,Annon,B,207,2급지,D,H,L,H,M,L,M,H,H,H,M,L,L
MALE,50대,벤처직원,MARREID,부산시,해운대구,당도,3,1,Gorgonzola,A,208,1급지,H,M,H,M,H,H,H,M,H,M,M,H,H
FEMALE,40대,연구원,MARREID,충청도,청주시,당도,4,2,Roquefort,C,209,1급지,B,H,L,H,M,M,M,H,L,H,M,L,M
MALE,50대,임시직,MARREID,서울시,강남구,당도,3,1,Valencay,B,210,1급지,C,H,L,H,M,L,M,H,L,H,M,M,M
MALE,50대,회사직원,MARREID,서울시,강동구,당도,2,1,Annon,H,211,2급지,B,M,H,M,M,H,H,H,L,H,M,L,M
FEMALE,50대,중소기업직원,MARREID,경상도,포항시 남구,깊이감,2,1,Cheddar,D,212,2급지,H,H,H,H,M,L,L,M,H,M,M,H,H
FEMALE,50대,벤처직원,SINGLE,충청도,진천군,당도,2,1,Valencay,C,213,6급지,E,H,L,H,M,M,M,H,H,M,M,M,L
FEMALE,30대,자영업,MARREID,부산시,진구,당도,4,1,Valencay,F,214,5급지,G,M,H,M,M,M,H,L,H,H,H,M,M
FEMALE,40대,임시직,SINGLE,서울시,양천구,당도,3,2,Cheddar,H,215,1급지,G,M,H,M,M,H,H,L,H,H,H,M,M
FEMALE,30대,교수,MARREID,서울시,강동구,깊이감,6,2,Brie,E,216,2급지,C,H,H,M,M,M,L,H,L,H,M,M,M
FEMALE,50대,임시직,MARREID,충청도,청주시,당도,3,1,Gorgonzola,B,217,1급지,D,H,L,H,M,L,M,H,H,H,M,L,L
FEMALE,40대,임시직,MARREID,부산시,기장군,깊이감,3,1,Camenbert,A,218,1급지,H,M,H,M,H,H,H,M,H,M,M,H,H
FEMALE,30대,중소기업직원,SINGLE,서울시,양천구,당도,2,1,Camenbert,C,219,1급지,C,H,L,H,M,M,M,H,L,H,M,M,M
FEMALE,30대,기자,SINGLE,부산시,기장군,당도,1,1,Camenbert,E,220,1급지,D,H,H,M,M,M,L,H,H,H,M,L,L
FEMALE,40대,중소기업직원,MARREID,서울시,양천구,깊이감,2,1,Annon,D,221,1급지,B,H,H,H,M,L,L,H,L,H,M,L,M
FEMALE,60대 이상,벤처직원,MARREID,서울시,양천구,깊이감,1,1,Annon,B,222,1급지,E,H,L,H,M,L,M,H,H,M,M,M,L
MALE,30대,벤처직원,SINGLE,부산시,사하구,당도,1,1,Cheddar,H,223,2급지,H,M,H,M,M,H,H,M,H,M,M,H,H
FEMALE,30대,중소기업직원,MARREID,서울시,강동구,당도,3,2,Roquefort,E,224,2급지,D,H,H,M,M,M,L,H,H,H,M,L,L
FEMALE,40대,변호사,MARREID,충청도,천안시,당도,2,1,Cheddar,C,225,4급지,B,H,L,H,M,M,M,H,L,H,M,L,M
FEMALE,40대,회사직원,SINGLE,경기도,화성시,당도,1,1,Brie,H,226,2급지,E,M,H,M,M,H,H,H,H,M,M,M,L
FEMALE,30대,변호사,MARREID,경상도,포항시 남구,깊이감,2,1,Annon,E,227,2급지,D,H,H,M,M,M,L,H,H,H,M,L,L
MALE,40대,임시직,MARREID,서울시,강동구,당도,1,1,Annon,C,228,2급지,A,H,L,H,M,M,M,M,H,M,H,H,H
FEMALE,40대,임시직,MARREID,충청도,청주시,깊이감,5,3,Ricotta,H,229,1급지,H,M,H,M,M,H,H,M,H,M,M,H,H
MALE,50대,임시직,MARREID,서울시,강동구,당도,2,1,Annon,C,230,2급지,C,H,L,H,M,M,M,H,L,H,M,M,M
FEMALE,40대,기자,MARREID,경기도,포천시,깊이감,3,1,Ricotta,H,231,2급지,E,M,H,M,M,H,H,H,H,M,M,M,L
FEMALE,20대,공무원,SINGLE,경상도,하동군,당도,1,1,Roquefort,C,232,5급지,H,H,L,H,M,M,M,M,H,M,M,H,H
MALE,30대,교수,MARREID,서울시,양천구,깊이감,3,2,Valencay,A,233,1급지,E,M,H,M,H,H,H,H,H,M,M,M,L
FEMALE,30대,회사직원,MARREID,경상도,포항시 남구,깊이감,2,1,Valencay,E,234,2급지,E,H,H,M,M,M,L,H,H,M,M,M,L
FEMALE,50대,임시직,MARREID,부산시,기장군,당도,3,1,Cheddar,D,235,1급지,C,H,H,H,M,L,L,H,L,H,M,M,M
FEMALE,40대,공무원,MARREID,부산시,진구,당도,4,3,Brie,B,236,5급지,E,H,L,H,M,L,M,H,H,M,M,M,L
FEMALE,30대,연구원,MARREID,서울시,강동구,깊이감,1,1,Gorgonzola,E,237,2급지,E,H,H,M,M,M,L,H,H,M,M,M,L
FEMALE,40대,임시직,MARREID,서울시,강남구,깊이감,2,1,Valencay,E,238,1급지,G,H,H,M,M,M,L,L,H,H,H,M,M
FEMALE,50대,임시직,MARREID,부산시,기장군,당도,1,1,Roquefort,H,239,1급지,F,M,H,M,M,H,H,M,H,M,M,M,H
FEMALE,40대,벤처직원,MARREID,경기도,평택시,당도,3,1,Ricotta,D,240,3급지,B,H,H,H,M,L,L,H,L,H,M,L,M
MALE,20대,공무원,SINGLE,부산시,해운대구,당도,2,1,Annon,F,241,1급지,B,M,H,M,M,M,H,H,L,H,M,L,M
FEMALE,50대,벤처직원,SINGLE,경상도,포항시 남구,깊이감,2,1,Valencay,H,242,2급지,E,M,H,M,M,H,H,H,H,M,M,M,L
FEMALE,20대,학생,SINGLE,충청도,청주시,깊이감,4,3,Roquefort,B,243,1급지,C,H,L,H,M,L,M,H,L,H,M,M,M
MALE,20대,자영업,MARREID,서울시,강남구,깊이감,2,1,Gorgonzola,D,244,1급지,B,H,H,H,M,L,L,H,L,H,M,L,M
FEMALE,30대,공무원,MARREID,서울시,강남구,깊이감,2,1,Gorgonzola,E,245,1급지,C,H,H,M,M,M,L,H,L,H,M,M,M
MALE,30대,자영업,SINGLE,서울시,마포구,당도,1,1,Ricotta,A,246,4급지,E,M,H,M,H,H,H,H,H,M,M,M,L
FEMALE,20대,자영업,MARREID,충청도,청주시,당도,3,2,Ricotta,G,247,1급지,C,L,H,H,H,M,M,H,L,H,M,M,M
MALE,30대,벤처직원,SINGLE,경기도,화성시,깊이감,2,1,Camenbert,H,248,2급지,A,M,H,M,M,H,H,M,H,M,H,H,H
FEMALE,50대,벤처직원,SINGLE,경상도,포항시 남구,당도,3,2,Gorgonzola,D,249,2급지,C,H,H,H,M,L,L,H,L,H,M,M,M
FEMALE,50대,연구원,SINGLE,경기도,화성시,당도,2,1,Ricotta,C,250,2급지,C,H,L,H,M,M,M,H,L,H,M,M,M
MALE,50대,중소기업직원,SINGLE,서울시,강남구,당도,3,2,Brie,F,251,1급지,F,M,H,M,M,M,H,M,H,M,M,M,H
FEMALE,20대,벤처직원,MARREID,서울시,강동구,당도,1,1,Annon,C,252,2급지,E,H,L,H,M,M,M,H,H,M,M,M,L
FEMALE,40대,벤처직원,MARREID,서울시,강남구,당도,4,1,Annon,D,253,1급지,E,H,H,H,M,L,L,H,H,M,M,M,L
MALE,40대,연구원,SINGLE,부산시,해운대구,당도,1,1,Roquefort,C,254,1급지,E,H,L,H,M,M,M,H,H,M,M,M,L
MALE,30대,교수,MARREID,경상도,함안군,당도,4,2,Roquefort,E,255,5급지,D,H,H,M,M,M,L,H,H,H,M,L,L
FEMALE,50대,공무원,MARREID,부산시,해운대구,당도,3,2,Ricotta,D,256,1급지,D,H,H,H,M,L,L,H,H,H,M,L,L
MALE,40대,벤처직원,MARREID,서울시,강동구,깊이감,3,1,Gorgonzola,F,257,2급지,H,M,H,M,M,M,H,M,H,M,M,H,H
FEMALE,40대,자영업,MARREID,서울시,강남구,깊이감,5,3,Roquefort,G,258,1급지,E,L,H,H,H,M,M,H,H,M,M,M,L
FEMALE,50대,벤처직원,MARREID,부산시,사하구,깊이감,2,1,Valencay,D,259,2급지,E,H,H,H,M,L,L,H,H,M,M,M,L
MALE,30대,중소기업직원,MARREID,충청도,천안시,깊이감,3,2,Gorgonzola,E,260,4급지,F,H,H,M,M,M,L,M,H,M,M,M,H
MALE,50대,임시직,SINGLE,부산시,해운대구,당도,1,1,Ricotta,G,261,1급지,A,L,H,H,H,M,M,M,H,M,H,H,H
MALE,20대,학생,SINGLE,서울시,양천구,깊이감,1,1,Camenbert,D,262,1급지,E,H,H,H,M,L,L,H,H,M,M,M,L
MALE,30대,회사직원,MARREID,경상도,함안군,당도,2,1,Ricotta,E,263,5급지,F,H,H,M,M,M,L,M,H,M,M,M,H
FEMALE,30대,기자,MARREID,경기도,가평군,당도,2,1,Valencay,D,264,3급지,E,H,H,H,M,L,L,H,H,M,M,M,L
FEMALE,20대,벤처직원,MARREID,전라도,구례군,당도,2,1,Valencay,C,265,6급지,C,H,L,H,M,M,M,H,L,H,M,M,M
FEMALE,50대,중소기업직원,SINGLE,경상도,포항시 북구,깊이감,3,1,Gorgonzola,D,266,3급지,D,H,H,H,M,L,L,H,H,H,M,L,L
FEMALE,40대,중소기업직원,MARREID,경기도,포천시,깊이감,1,1,Cheddar,E,267,2급지,A,H,H,M,M,M,L,M,H,M,H,H,H
MALE,50대,공무원,MARREID,충청도,진천군,당도,2,1,Cheddar,B,268,6급지,F,H,L,H,M,L,M,M,H,M,M,M,H
FEMALE,40대,자영업,SINGLE,경상도,포항시 북구,당도,3,2,Annon,D,269,3급지,C,H,H,H,M,L,L,H,L,H,M,M,M
FEMALE,30대,변호사,MARREID,경기도,포천시,깊이감,1,1,Valencay,E,270,2급지,E,H,H,M,M,M,L,H,H,M,M,M,L
MALE,40대,임시직,SINGLE,경상도,하동군,깊이감,4,2,Cheddar,G,271,5급지,D,L,H,H,H,M,M,H,H,H,M,L,L
FEMALE,30대,변호사,MARREID,충청도,청주시,당도,4,3,Gorgonzola,B,272,1급지,C,H,L,H,M,L,M,H,L,H,M,M,M
MALE,30대,회사직원,SINGLE,부산시,기장군,깊이감,2,1,Gorgonzola,H,273,1급지,A,M,H,M,M,H,H,M,H,M,H,H,H
FEMALE,30대,중소기업직원,MARREID,충청도,청주시,깊이감,2,1,Roquefort,E,274,1급지,C,H,H,M,M,M,L,H,L,H,M,M,M
FEMALE,30대,자영업,SINGLE,부산시,해운대구,깊이감,2,1,Camenbert,H,275,1급지,G,M,H,M,M,H,H,L,H,H,H,M,M
MALE,20대,학생,MARREID,서울시,양천구,당도,3,1,Annon,C,276,1급지,G,H,L,H,M,M,M,L,H,H,H,M,M
FEMALE,20대,공무원,MARREID,경상도,포항시 남구,깊이감,5,1,Brie,B,277,2급지,B,H,L,H,M,L,M,H,L,H,M,L,M
FEMALE,40대,공무원,MARREID,부산시,사하구,깊이감,3,2,Valencay,D,278,2급지,A,H,H,H,M,L,L,M,H,M,H,H,H
FEMALE,40대,벤처직원,MARREID,경기도,포천시,깊이감,2,1,Roquefort,D,279,2급지,H,H,H,H,M,L,L,M,H,M,M,H,H
MALE,20대,중소기업직원,MARREID,충청도,천안시,당도,1,1,Annon,D,280,4급지,E,H,H,H,M,L,L,H,H,M,M,M,L
MALE,40대,자영업,MARREID,부산시,기장군,당도,2,1,Brie,F,281,1급지,G,M,H,M,M,M,H,L,H,H,H,M,M
FEMALE,40대,의사,MARREID,부산시,기장군,깊이감,3,1,Gorgonzola,C,282,1급지,C,H,L,H,M,M,M,H,L,H,M,M,M
MALE,50대,벤처직원,SINGLE,충청도,홍성군,당도,3,2,Brie,A,283,5급지,A,M,H,M,H,H,H,M,H,M,H,H,H
FEMALE,20대,자영업,MARREID,경상도,하동군,당도,2,1,Ricotta,F,284,5급지,A,M,H,M,M,M,H,M,H,M,H,H,H
FEMALE,40대,공무원,MARREID,경상도,포항시 남구,당도,4,3,Brie,D,285,2급지,C,H,H,H,M,L,L,H,L,H,M,M,M
FEMALE,30대,회사직원,MARREID,충청도,홍성군,당도,2,1,Gorgonzola,E,286,5급지,E,H,H,M,M,M,L,H,H,M,M,M,L
FEMALE,30대,기자,MARREID,충청도,청주시,깊이감,2,1,Brie,C,287,1급지,D,H,L,H,M,M,M,H,H,H,M,L,L
FEMALE,40대,벤처직원,SINGLE,부산시,해운대구,깊이감,2,1,Camenbert,D,288,1급지,E,H,H,H,M,L,L,H,H,M,M,M,L
FEMALE,30대,기자,MARREID,서울시,양천구,깊이감,3,2,Annon,B,289,1급지,C,H,L,H,M,L,M,H,L,H,M,M,M
FEMALE,40대,교수,SINGLE,부산시,해운대구,당도,4,3,Gorgonzola,G,290,1급지,B,L,H,H,H,M,M,H,L,H,M,L,M
FEMALE,30대,임시직,MARREID,부산시,연제구,당도,1,1,Ricotta,H,291,4급지,C,M,H,M,M,H,H,H,L,H,M,M,M
FEMALE,20대,임시직,SINGLE,전라도,익산시,당도,2,1,Brie,F,292,6급지,C,M,H,M,M,M,H,H,L,H,M,M,M
FEMALE,40대,중소기업직원,MARREID,충청도,청주시,깊이감,2,1,Camenbert,H,293,1급지,F,M,H,M,M,H,H,M,H,M,M,M,H
MALE,40대,임시직,MARREID,경기도,화성시,당도,3,2,Ricotta,E,294,2급지,H,H,H,M,M,M,L,M,H,M,M,H,H
MALE,20대,자영업,SINGLE,경기도,화성시,깊이감,2,1,Ricotta,F,295,2급지,G,M,H,M,M,M,H,L,H,H,H,M,M
MALE,30대,중소기업직원,MARREID,서울시,강남구,깊이감,4,2,Roquefort,F,296,1급지,D,M,H,M,M,M,H,H,H,H,M,L,L
MALE,40대,임시직,MARREID,서울시,강남구,깊이감,2,1,Gorgonzola,H,297,1급지,D,M,H,M,M,H,H,H,H,H,M,L,L
FEMALE,20대,자영업,MARREID,부산시,기장군,깊이감,4,3,Brie,H,298,1급지,E,M,H,M,M,H,H,H,H,M,M,M,L
MALE,30대,공무원,MARREID,서울시,강동구,당도,3,2,Camenbert,E,299,2급지,D,H,H,M,M,M,L,H,H,H,M,L,L
MALE,40대,회사직원,MARREID,충청도,청주시,당도,4,1,Ricotta,F,300,1급지,A,M,H,M,M,M,H,M,H,M,H,H,H
MALE,40대,벤처직원,MARREID,전라도,해남군,깊이감,1,1,Cheddar,F,301,4급지,H,M,H,M,M,M,H,M,H,M,M,H,H
FEMALE,20대,자영업,MARREID,부산시,연제구,당도,2,1,Brie,F,302,4급지,H,M,H,M,M,M,H,M,H,M,M,H,H
FEMALE,20대,자영업,MARREID,서울시,강북구,당도,3,2,Brie,A,303,3급지,C,M,H,M,H,H,H,H,L,H,M,M,M
MALE,40대,벤처직원,MARREID,전라도,해남군,당도,1,1,Roquefort,G,304,4급지,A,L,H,H,H,M,M,M,H,M,H,H,H
FEMALE,30대,자영업,MARREID,서울시,마포구,당도,3,2,Gorgonzola,H,305,4급지,A,M,H,M,M,H,H,M,H,M,H,H,H
FEMALE,50대,공무원,MARREID,서울시,강남구,당도,2,1,Annon,B,306,1급지,E,H,L,H,M,L,M,H,H,M,M,M,L
MALE,20대,자영업,MARREID,경상도,거제시,당도,1,1,Gorgonzola,B,307,5급지,E,H,L,H,M,L,M,H,H,M,M,M,L
FEMALE,50대,자영업,MARREID,부산시,해운대구,당도,1,1,Gorgonzola,H,308,1급지,G,M,H,M,M,H,H,L,H,H,H,M,M
FEMALE,30대,공무원,MARREID,부산시,진구,당도,2,1,Brie,E,309,5급지,E,H,H,M,M,M,L,H,H,M,M,M,L
FEMALE,50대,변호사,MARREID,서울시,양천구,깊이감,1,1,Camenbert,C,310,1급지,C,H,L,H,M,M,M,H,L,H,M,M,M
FEMALE,30대,중소기업직원,MARREID,경상도,포항시 남구,깊이감,2,1,Brie,E,311,2급지,E,H,H,M,M,M,L,H,H,M,M,M,L
MALE,50대,자영업,SINGLE,서울시,강남구,깊이감,1,1,Valencay,B,312,1급지,E,H,L,H,M,L,M,H,H,M,M,M,L
FEMALE,20대,학생,MARREID,서울시,양천구,당도,2,1,Valencay,B,313,1급지,C,H,L,H,M,L,M,H,L,H,M,M,M
FEMALE,40대,연구원,MARREID,경기도,안양시,당도,2,1,Camenbert,H,314,3급지,C,M,H,M,M,H,H,H,L,H,M,M,M
FEMALE,30대,회사직원,MARREID,충청도,청주시,깊이감,2,1,Camenbert,C,315,1급지,D,H,L,H,M,M,M,H,H,H,M,L,L
FEMALE,50대,임시직,SINGLE,전라도,구례군,당도,3,2,Cheddar,B,316,6급지,C,H,L,H,M,L,M,H,L,H,M,M,M
MALE,30대,임시직,SINGLE,전라도,익산시,깊이감,2,1,Cheddar,B,317,6급지,H,H,L,H,M,L,M,M,H,M,M,H,H
FEMALE,30대,자영업,MARREID,부산시,사하구,깊이감,2,1,Ricotta,E,318,2급지,D,H,H,M,M,M,L,H,H,H,M,L,L
MALE,40대,중소기업직원,SINGLE,충청도,청주시,당도,3,2,Gorgonzola,H,319,1급지,B,M,H,M,M,H,H,H,L,H,M,L,M
FEMALE,40대,기자,MARREID,충청도,홍성군,깊이감,3,2,Valencay,C,320,5급지,B,H,L,H,M,M,M,H,L,H,M,L,M
FEMALE,40대,자영업,SINGLE,경상도,포항시 남구,깊이감,2,1,Annon,H,321,2급지,F,M,H,M,M,H,H,M,H,M,M,M,H
MALE,30대,중소기업직원,MARREID,경상도,포항시 남구,깊이감,2,1,Roquefort,F,322,2급지,C,M,H,M,M,M,H,H,L,H,M,M,M
MALE,50대,자영업,MARREID,경상도,포항시 북구,당도,3,1,Annon,D,323,3급지,C,H,H,H,M,L,L,H,L,H,M,M,M
MALE,20대,변호사,MARREID,전라도,광양시,깊이감,3,1,Annon,B,324,4급지,D,H,L,H,M,L,M,H,H,H,M,L,L
FEMALE,30대,회사직원,MARREID,충청도,청주시,깊이감,2,1,Camenbert,E,325,1급지,E,H,H,M,M,M,L,H,H,M,M,M,L
MALE,20대,학생,MARREID,서울시,양천구,깊이감,1,1,Roquefort,H,326,1급지,G,M,H,M,M,H,H,L,H,H,H,M,M
FEMALE,30대,임시직,SINGLE,전라도,해남군,깊이감,4,1,Brie,F,327,4급지,D,M,H,M,M,M,H,H,H,H,M,L,L
MALE,20대,공무원,MARREID,충청도,홍성군,당도,2,1,Cheddar,B,328,5급지,E,H,L,H,M,L,M,H,H,M,M,M,L
MALE,50대,교수,MARREID,서울시,마포구,당도,3,2,Brie,D,329,4급지,F,H,H,H,M,L,L,M,H,M,M,M,H
FEMALE,50대,벤처직원,MARREID,경상도,포항시 남구,당도,3,2,Annon,B,330,2급지,C,H,L,H,M,L,M,H,L,H,M,M,M
MALE,20대,자영업,MARREID,서울시,양천구,당도,3,1,Ricotta,E,331,1급지,E,H,H,M,M,M,L,H,H,M,M,M,L
FEMALE,40대,임시직,MARREID,경기도,안양시,깊이감,3,1,Camenbert,E,332,3급지,D,H,H,M,M,M,L,H,H,H,M,L,L
FEMALE,50대,교수,MARREID,경상도,포항시 북구,깊이감,5,1,Brie,C,333,3급지,C,H,L,H,M,M,M,H,L,H,M,M,M
MALE,40대,자영업,MARREID,서울시,강동구,당도,2,1,Ricotta,B,334,2급지,B,H,L,H,M,L,M,H,L,H,M,L,M
MALE,20대,자영업,MARREID,부산시,사하구,당도,1,1,Camenbert,E,335,2급지,E,H,H,M,M,M,L,H,H,M,M,M,L
MALE,30대,벤처직원,SINGLE,서울시,강남구,당도,3,1,Brie,F,336,1급지,F,M,H,M,M,M,H,M,H,M,M,M,H
MALE,30대,벤처직원,MARREID,서울시,강동구,당도,1,1,Brie,F,337,2급지,E,M,H,M,M,M,H,H,H,M,M,M,L
MALE,30대,공무원,SINGLE,충청도,천안시,깊이감,3,1,Camenbert,C,338,4급지,E,H,L,H,M,M,M,H,H,M,M,M,L
MALE,30대,기자,SINGLE,서울시,강남구,당도,2,1,Ricotta,G,339,1급지,G,L,H,H,H,M,M,L,H,H,H,M,M
FEMALE,20대,학생,SINGLE,서울시,강동구,깊이감,2,1,Camenbert,B,340,2급지,B,H,L,H,M,L,M,H,L,H,M,L,M
FEMALE,30대,벤처직원,SINGLE,충청도,홍성군,깊이감,3,2,Roquefort,E,341,5급지,B,H,H,M,M,M,L,H,L,H,M,L,M
FEMALE,50대,중소기업직원,MARREID,서울시,마포구,당도,3,1,Camenbert,F,342,4급지,E,M,H,M,M,M,H,H,H,M,M,M,L
FEMALE,40대,교수,SINGLE,충청도,청주시,당도,3,2,Valencay,H,343,1급지,E,M,H,M,M,H,H,H,H,M,M,M,L
MALE,20대,공무원,MARREID,전라도,익산시,깊이감,3,2,Roquefort,E,344,6급지,C,H,H,M,M,M,L,H,L,H,M,M,M
FEMALE,50대,공무원,SINGLE,서울시,양천구,깊이감,3,2,Brie,D,345,1급지,D,H,H,H,M,L,L,H,H,H,M,L,L
FEMALE,40대,공무원,SINGLE,경상도,포항시 남구,당도,2,1,Camenbert,D,346,2급지,D,H,H,H,M,L,L,H,H,H,M,L,L
FEMALE,20대,자영업,MARREID,경기도,화성시,깊이감,2,1,Roquefort,E,347,2급지,E,H,H,M,M,M,L,H,H,M,M,M,L
MALE,40대,연구원,MARREID,충청도,홍성군,깊이감,3,2,Cheddar,F,348,5급지,E,M,H,M,M,M,H,H,H,M,M,M,L
MALE,40대,임시직,SINGLE,서울시,마포구,당도,4,3,Valencay,C,349,4급지,E,H,L,H,M,M,M,H,H,M,M,M,L
FEMALE,30대,임시직,SINGLE,부산시,기장군,당도,5,2,Cheddar,A,350,1급지,F,M,H,M,H,H,H,M,H,M,M,M,H
MALE,30대,임시직,SINGLE,부산시,사하구,깊이감,5,1,Camenbert,D,351,2급지,G,H,H,H,M,L,L,L,H,H,H,M,M
FEMALE,40대,의사,MARREID,경상도,거제시,깊이감,3,1,Ricotta,C,352,5급지,E,H,L,H,M,M,M,H,H,M,M,M,L
FEMALE,30대,중소기업직원,MARREID,부산시,해운대구,깊이감,3,1,Annon,B,353,1급지,D,H,L,H,M,L,M,H,H,H,M,L,L
FEMALE,30대,벤처직원,MARREID,충청도,홍성군,당도,2,1,Annon,E,354,5급지,E,H,H,M,M,M,L,H,H,M,M,M,L
FEMALE,30대,벤처직원,MARREID,경기도,가평군,당도,3,2,Camenbert,E,355,3급지,C,H,H,M,M,M,L,H,L,H,M,M,M
FEMALE,30대,변호사,MARREID,부산시,기장군,깊이감,2,1,Camenbert,G,356,1급지,B,L,H,H,H,M,M,H,L,H,M,L,M
FEMALE,30대,벤처직원,MARREID,서울시,강남구,깊이감,2,1,Valencay,E,357,1급지,D,H,H,M,M,M,L,H,H,H,M,L,L
FEMALE,40대,자영업,MARREID,경기도,포천시,깊이감,2,1,Brie,B,358,2급지,B,H,L,H,M,L,M,H,L,H,M,L,M
FEMALE,40대,공무원,MARREID,경기도,안양시,당도,2,1,Brie,H,359,3급지,A,M,H,M,M,H,H,M,H,M,H,H,H
MALE,40대,공무원,SINGLE,서울시,양천구,깊이감,2,1,Gorgonzola,H,360,1급지,H,M,H,M,M,H,H,M,H,M,M,H,H
FEMALE,50대,중소기업직원,MARREID,서울시,강북구,당도,1,1,Roquefort,D,361,3급지,B,H,H,H,M,L,L,H,L,H,M,L,M
FEMALE,30대,임시직,MARREID,충청도,진천군,깊이감,3,1,Roquefort,C,362,6급지,F,H,L,H,M,M,M,M,H,M,M,M,H
MALE,50대,자영업,MARREID,서울시,강남구,당도,1,1,Camenbert,D,363,1급지,H,H,H,H,M,L,L,M,H,M,M,H,H
FEMALE,40대,회사직원,MARREID,서울시,강남구,깊이감,1,1,Roquefort,D,364,1급지,E,H,H,H,M,L,L,H,H,M,M,M,L
MALE,30대,연구원,SINGLE,전라도,구례군,깊이감,3,2,Cheddar,F,365,6급지,G,M,H,M,M,M,H,L,H,H,H,M,M
FEMALE,40대,변호사,SINGLE,부산시,해운대구,당도,3,1,Camenbert,C,366,1급지,B,H,L,H,M,M,M,H,L,H,M,L,M
FEMALE,40대,변호사,MARREID,경기도,평택시,당도,4,1,Cheddar,C,367,3급지,D,H,L,H,M,M,M,H,H,H,M,L,L
FEMALE,40대,기자,MARREID,충청도,홍성군,깊이감,1,1,Annon,C,368,5급지,D,H,L,H,M,M,M,H,H,H,M,L,L
FEMALE,30대,연구원,SINGLE,경상도,하동군,깊이감,4,1,Brie,E,369,5급지,D,H,H,M,M,M,L,H,H,H,M,L,L
MALE,40대,중소기업직원,SINGLE,서울시,강동구,당도,3,2,Gorgonzola,H,370,2급지,A,M,H,M,M,H,H,M,H,M,H,H,H
FEMALE,50대,교수,SINGLE,부산시,연제구,당도,2,1,Valencay,C,371,4급지,E,H,L,H,M,M,M,H,H,M,M,M,L
MALE,30대,공무원,MARREID,부산시,기장군,당도,1,1,Annon,E,372,1급지,D,H,H,M,M,M,L,H,H,H,M,L,L
