gender,age,job,marital,province,city,choice,prefer,frequency,wineFrequency,side,choice1,seq,area_grade
FEMALE,40대,벤처직원,MARREID,경기도,포천시,D,깊이감,2,1,Roquefort,H,279,2급지
MALE,20대,중소기업직원,MARREID,충청도,천안시,D,당도,1,1,Annon,E,280,4급지
MALE,40대,자영업,MARREID,부산시,기장군,F,당도,2,1,Brie,G,281,1급지
FEMALE,40대,의사,MARREID,부산시,기장군,C,깊이감,3,1,Gorgonzola,C,282,1급지
MALE,50대,벤처직원,SINGLE,충청도,홍성군,A,당도,3,2,Brie,A,283,5급지
FEMALE,20대,자영업,MARREID,경상도,하동군,F,당도,2,1,Ricotta,A,284,5급지
FEMALE,40대,공무원,MARREID,경상도,포항시 남구,D,당도,4,3,Brie,C,285,2급지
FEMALE,30대,회사직원,MARREID,충청도,홍성군,E,당도,2,1,Gorgonzola,E,286,5급지
FEMALE,30대,기자,MARREID,충청도,청주시,C,깊이감,2,1,Brie,D,287,1급지
FEMALE,40대,벤처직원,SINGLE,부산시,해운대구,D,깊이감,2,1,Camenbert,E,288,1급지
FEMALE,30대,기자,MARREID,서울시,양천구,B,깊이감,3,2,Annon,C,289,1급지
FEMALE,40대,교수,SINGLE,부산시,해운대구,G,당도,4,3,Gorgonzola,B,290,1급지
FEMALE,30대,임시직,MARREID,부산시,연제구,H,당도,1,1,Ricotta,C,291,4급지
FEMALE,20대,임시직,SINGLE,전라도,익산시,F,당도,2,1,Brie,C,292,6급지
FEMALE,40대,중소기업직원,MARREID,충청도,청주시,H,깊이감,2,1,Camenbert,F,293,1급지
MALE,40대,임시직,MARREID,경기도,화성시,E,당도,3,2,Ricotta,H,294,2급지
MALE,20대,자영업,SINGLE,경기도,화성시,F,깊이감,2,1,Ricotta,G,295,2급지
MALE,30대,중소기업직원,MARREID,서울시,강남구,F,깊이감,4,2,Roquefort,D,296,1급지
MALE,40대,임시직,MARREID,서울시,강남구,H,깊이감,2,1,Gorgonzola,D,297,1급지
FEMALE,20대,자영업,MARREID,부산시,기장군,H,깊이감,4,3,Brie,E,298,1급지
MALE,30대,공무원,MARREID,서울시,강동구,E,당도,3,2,Camenbert,D,299,2급지
MALE,40대,회사직원,MARREID,충청도,청주시,F,당도,4,1,Ricotta,A,300,1급지
MALE,40대,벤처직원,MARREID,전라도,해남군,F,깊이감,1,1,Cheddar,H,301,4급지
FEMALE,20대,자영업,MARREID,부산시,연제구,F,당도,2,1,Brie,H,302,4급지
FEMALE,20대,자영업,MARREID,서울시,강북구,A,당도,3,2,Brie,C,303,3급지
MALE,40대,벤처직원,MARREID,전라도,해남군,G,당도,1,1,Roquefort,A,304,4급지
FEMALE,30대,자영업,MARREID,서울시,마포구,H,당도,3,2,Gorgonzola,A,305,4급지
FEMALE,50대,공무원,MARREID,서울시,강남구,B,당도,2,1,Annon,E,306,1급지
MALE,20대,자영업,MARREID,경상도,거제시,B,당도,1,1,Gorgonzola,E,307,5급지
FEMALE,50대,자영업,MARREID,부산시,해운대구,H,당도,1,1,Gorgonzola,G,308,1급지
FEMALE,30대,공무원,MARREID,부산시,진구,E,당도,2,1,Brie,E,309,5급지
FEMALE,50대,변호사,MARREID,서울시,양천구,C,깊이감,1,1,Camenbert,C,310,1급지
FEMALE,30대,중소기업직원,MARREID,경상도,포항시 남구,E,깊이감,2,1,Brie,E,311,2급지
MALE,50대,자영업,SINGLE,서울시,강남구,B,깊이감,1,1,Valencay,E,312,1급지
FEMALE,20대,학생,MARREID,서울시,양천구,B,당도,2,1,Valencay,C,313,1급지
FEMALE,40대,연구원,MARREID,경기도,안양시,H,당도,2,1,Camenbert,C,314,3급지
FEMALE,30대,회사직원,MARREID,충청도,청주시,C,깊이감,2,1,Camenbert,D,315,1급지
FEMALE,50대,임시직,SINGLE,전라도,구례군,B,당도,3,2,Cheddar,C,316,6급지
MALE,30대,임시직,SINGLE,전라도,익산시,B,깊이감,2,1,Cheddar,H,317,6급지
FEMALE,30대,자영업,MARREID,부산시,사하구,E,깊이감,2,1,Ricotta,D,318,2급지
MALE,40대,중소기업직원,SINGLE,충청도,청주시,H,당도,3,2,Gorgonzola,B,319,1급지
FEMALE,40대,기자,MARREID,충청도,홍성군,C,깊이감,3,2,Valencay,B,320,5급지
FEMALE,40대,자영업,SINGLE,경상도,포항시 남구,H,깊이감,2,1,Annon,F,321,2급지
MALE,30대,중소기업직원,MARREID,경상도,포항시 남구,F,깊이감,2,1,Roquefort,C,322,2급지
MALE,50대,자영업,MARREID,경상도,포항시 북구,D,당도,3,1,Annon,C,323,3급지
MALE,20대,변호사,MARREID,전라도,광양시,B,깊이감,3,1,Annon,D,324,4급지
FEMALE,30대,회사직원,MARREID,충청도,청주시,E,깊이감,2,1,Camenbert,E,325,1급지
MALE,20대,학생,MARREID,서울시,양천구,H,깊이감,1,1,Roquefort,G,326,1급지
FEMALE,30대,임시직,SINGLE,전라도,해남군,F,깊이감,4,1,Brie,D,327,4급지
MALE,20대,공무원,MARREID,충청도,홍성군,B,당도,2,1,Cheddar,E,328,5급지
MALE,50대,교수,MARREID,서울시,마포구,D,당도,3,2,Brie,F,329,4급지
FEMALE,50대,벤처직원,MARREID,경상도,포항시 남구,B,당도,3,2,Annon,C,330,2급지
MALE,20대,자영업,MARREID,서울시,양천구,E,당도,3,1,Ricotta,E,331,1급지
FEMALE,40대,임시직,MARREID,경기도,안양시,E,깊이감,3,1,Camenbert,D,332,3급지
FEMALE,50대,교수,MARREID,경상도,포항시 북구,C,깊이감,5,1,Brie,C,333,3급지
MALE,40대,자영업,MARREID,서울시,강동구,B,당도,2,1,Ricotta,B,334,2급지
MALE,20대,자영업,MARREID,부산시,사하구,E,당도,1,1,Camenbert,E,335,2급지
MALE,30대,벤처직원,SINGLE,서울시,강남구,F,당도,3,1,Brie,F,336,1급지
MALE,30대,벤처직원,MARREID,서울시,강동구,F,당도,1,1,Brie,E,337,2급지
MALE,30대,공무원,SINGLE,충청도,천안시,C,깊이감,3,1,Camenbert,E,338,4급지
MALE,30대,기자,SINGLE,서울시,강남구,G,당도,2,1,Ricotta,G,339,1급지
FEMALE,20대,학생,SINGLE,서울시,강동구,B,깊이감,2,1,Camenbert,B,340,2급지
FEMALE,30대,벤처직원,SINGLE,충청도,홍성군,E,깊이감,3,2,Roquefort,B,341,5급지
FEMALE,50대,중소기업직원,MARREID,서울시,마포구,F,당도,3,1,Camenbert,E,342,4급지
FEMALE,40대,교수,SINGLE,충청도,청주시,H,당도,3,2,Valencay,E,343,1급지
MALE,20대,공무원,MARREID,전라도,익산시,E,깊이감,3,2,Roquefort,C,344,6급지
FEMALE,50대,공무원,SINGLE,서울시,양천구,D,깊이감,3,2,Brie,D,345,1급지
FEMALE,40대,공무원,SINGLE,경상도,포항시 남구,D,당도,2,1,Camenbert,D,346,2급지
FEMALE,20대,자영업,MARREID,경기도,화성시,E,깊이감,2,1,Roquefort,E,347,2급지
MALE,40대,연구원,MARREID,충청도,홍성군,F,깊이감,3,2,Cheddar,E,348,5급지
MALE,40대,임시직,SINGLE,서울시,마포구,C,당도,4,3,Valencay,E,349,4급지
FEMALE,30대,임시직,SINGLE,부산시,기장군,A,당도,5,2,Cheddar,F,350,1급지
MALE,30대,임시직,SINGLE,부산시,사하구,D,깊이감,5,1,Camenbert,G,351,2급지
FEMALE,40대,의사,MARREID,경상도,거제시,C,깊이감,3,1,Ricotta,E,352,5급지
FEMALE,30대,중소기업직원,MARREID,부산시,해운대구,B,깊이감,3,1,Annon,D,353,1급지
FEMALE,30대,벤처직원,MARREID,충청도,홍성군,E,당도,2,1,Annon,E,354,5급지
FEMALE,30대,벤처직원,MARREID,경기도,가평군,E,당도,3,2,Camenbert,C,355,3급지
FEMALE,30대,변호사,MARREID,부산시,기장군,G,깊이감,2,1,Camenbert,B,356,1급지
FEMALE,30대,벤처직원,MARREID,서울시,강남구,E,깊이감,2,1,Valencay,D,357,1급지
FEMALE,40대,자영업,MARREID,경기도,포천시,B,깊이감,2,1,Brie,B,358,2급지
FEMALE,40대,공무원,MARREID,경기도,안양시,H,당도,2,1,Brie,A,359,3급지
MALE,40대,공무원,SINGLE,서울시,양천구,H,깊이감,2,1,Gorgonzola,H,360,1급지
FEMALE,50대,중소기업직원,MARREID,서울시,강북구,D,당도,1,1,Roquefort,B,361,3급지
FEMALE,30대,임시직,MARREID,충청도,진천군,C,깊이감,3,1,Roquefort,F,362,6급지
MALE,50대,자영업,MARREID,서울시,강남구,D,당도,1,1,Camenbert,H,363,1급지
FEMALE,40대,회사직원,MARREID,서울시,강남구,D,깊이감,1,1,Roquefort,E,364,1급지
MALE,30대,연구원,SINGLE,전라도,구례군,F,깊이감,3,2,Cheddar,G,365,6급지
FEMALE,40대,변호사,SINGLE,부산시,해운대구,C,당도,3,1,Camenbert,B,366,1급지
FEMALE,40대,변호사,MARREID,경기도,평택시,C,당도,4,1,Cheddar,D,367,3급지
FEMALE,40대,기자,MARREID,충청도,홍성군,C,깊이감,1,1,Annon,D,368,5급지
FEMALE,30대,연구원,SINGLE,경상도,하동군,E,깊이감,4,1,Brie,D,369,5급지
MALE,40대,중소기업직원,SINGLE,서울시,강동구,H,당도,3,2,Gorgonzola,A,370,2급지
FEMALE,50대,교수,SINGLE,부산시,연제구,C,당도,2,1,Valencay,E,371,4급지
MALE,30대,공무원,MARREID,부산시,기장군,E,당도,1,1,Annon,D,372,1급지
FEMALE,20대,공무원,MARREID,경기도,가평군,A,깊이감,2,1,Cheddar,C,373,3급지
FEMALE,50대,변호사,MARREID,서울시,강북구,C,당도,3,2,Valencay,B,374,3급지
FEMALE,30대,의사,MARREID,서울시,강동구,E,당도,2,1,Gorgonzola,E,375,2급지
FEMALE,40대,임시직,MARREID,부산시,해운대구,H,당도,2,1,Roquefort,H,376,1급지
MALE,30대,공무원,MARREID,서울시,양천구,E,당도,2,1,Valencay,H,377,1급지
FEMALE,40대,회사직원,SINGLE,부산시,기장군,D,당도,2,1,Roquefort,E,378,1급지
FEMALE,30대,공무원,SINGLE,서울시,강동구,A,당도,2,1,Ricotta,D,379,2급지
FEMALE,40대,변호사,MARREID,충청도,진천군,E,당도,3,2,Brie,C,380,6급지
FEMALE,20대,학생,MARREID,부산시,해운대구,E,당도,2,1,Cheddar,C,381,1급지
MALE,50대,자영업,MARREID,충청도,충주시,G,깊이감,3,2,Annon,B,382,6급지
MALE,30대,중소기업직원,MARREID,서울시,양천구,D,깊이감,3,2,Gorgonzola,B,383,1급지
FEMALE,50대,자영업,SINGLE,경기도,포천시,H,당도,3,2,Brie,D,384,2급지
MALE,20대,자영업,MARREID,충청도,진천군,H,당도,1,1,Brie,D,385,6급지
FEMALE,40대,의사,MARREID,전라도,해남군,C,깊이감,4,1,Gorgonzola,E,386,4급지
FEMALE,50대,임시직,SINGLE,부산시,사하구,D,당도,2,1,Camenbert,H,387,2급지
MALE,20대,자영업,MARREID,부산시,사하구,G,당도,2,1,Cheddar,G,388,2급지
FEMALE,30대,공무원,MARREID,서울시,강남구,A,깊이감,2,1,Gorgonzola,F,389,1급지
FEMALE,50대,연구원,MARREID,충청도,천안시,C,당도,3,1,Cheddar,C,390,4급지
FEMALE,40대,중소기업직원,SINGLE,경상도,함안군,D,당도,3,1,Cheddar,C,391,5급지
MALE,50대,자영업,MARREID,전라도,해남군,H,깊이감,2,1,Annon,E,392,4급지
MALE,40대,회사직원,MARREID,경기도,가평군,G,당도,3,1,Ricotta,F,393,3급지
MALE,50대,자영업,SINGLE,경상도,포항시 남구,D,당도,1,1,Annon,A,394,2급지
MALE,20대,학생,SINGLE,경기도,안양시,E,깊이감,3,2,Annon,B,395,3급지
FEMALE,40대,벤처직원,MARREID,서울시,강남구,G,깊이감,4,2,Cheddar,E,396,1급지
FEMALE,30대,공무원,SINGLE,경상도,포항시 남구,F,깊이감,2,1,Ricotta,E,397,2급지
FEMALE,50대,자영업,MARREID,서울시,강남구,H,깊이감,4,2,Gorgonzola,F,398,1급지
FEMALE,40대,연구원,MARREID,서울시,강동구,D,깊이감,3,2,Gorgonzola,B,399,2급지
FEMALE,40대,중소기업직원,MARREID,부산시,연제구,D,당도,3,1,Annon,E,400,4급지
MALE,40대,임시직,SINGLE,서울시,강남구,C,당도,2,1,Brie,C,401,1급지
MALE,50대,벤처직원,MARREID,서울시,양천구,C,당도,3,1,Cheddar,B,402,1급지
MALE,40대,공무원,MARREID,부산시,진구,F,깊이감,2,1,Roquefort,E,403,5급지
MALE,20대,자영업,MARREID,충청도,청주시,A,깊이감,1,1,Gorgonzola,E,404,1급지
FEMALE,40대,의사,MARREID,부산시,기장군,C,당도,2,1,Roquefort,D,405,1급지
FEMALE,50대,임시직,MARREID,부산시,사하구,G,깊이감,2,1,Camenbert,G,406,2급지
FEMALE,40대,임시직,MARREID,경기도,가평군,H,당도,3,1,Valencay,H,407,3급지
FEMALE,30대,교수,MARREID,경기도,평택시,E,당도,3,2,Ricotta,B,408,3급지
FEMALE,30대,자영업,MARREID,경기도,평택시,A,당도,3,1,Brie,H,409,3급지
FEMALE,50대,회사직원,MARREID,부산시,해운대구,D,깊이감,4,3,Valencay,F,410,1급지
FEMALE,40대,공무원,SINGLE,경기도,안양시,D,깊이감,3,1,Brie,A,411,3급지
MALE,20대,자영업,MARREID,부산시,해운대구,F,깊이감,2,1,Roquefort,B,412,1급지
FEMALE,30대,벤처직원,MARREID,경상도,하동군,G,깊이감,2,1,Roquefort,C,413,5급지
FEMALE,30대,회사직원,MARREID,충청도,청주시,B,깊이감,1,1,Gorgonzola,E,414,1급지
FEMALE,20대,벤처직원,MARREID,서울시,강동구,A,깊이감,3,2,Cheddar,C,415,2급지
FEMALE,50대,임시직,MARREID,충청도,청주시,E,깊이감,3,1,Roquefort,C,416,1급지
FEMALE,40대,교수,MARREID,부산시,진구,A,깊이감,2,1,Annon,D,417,5급지
FEMALE,50대,자영업,MARREID,부산시,사하구,D,깊이감,1,1,Roquefort,G,418,2급지
FEMALE,40대,연구원,MARREID,서울시,강남구,C,깊이감,2,1,Brie,D,419,1급지
FEMALE,20대,벤처직원,SINGLE,서울시,강남구,C,당도,1,1,Gorgonzola,E,420,1급지
FEMALE,50대,자영업,SINGLE,부산시,기장군,G,깊이감,4,3,Roquefort,H,421,1급지
MALE,50대,연구원,MARREID,서울시,강남구,E,당도,3,1,Brie,E,422,1급지
FEMALE,40대,임시직,MARREID,서울시,강북구,B,깊이감,2,1,Ricotta,F,423,3급지
FEMALE,50대,의사,SINGLE,경기도,포천시,C,깊이감,3,1,Ricotta,B,424,2급지
MALE,40대,벤처직원,MARREID,경상도,거제시,F,당도,1,1,Annon,C,425,5급지
FEMALE,50대,의사,MARREID,경기도,평택시,C,깊이감,1,1,Brie,A,426,3급지
MALE,30대,연구원,MARREID,서울시,강남구,E,깊이감,2,1,Valencay,A,427,1급지
MALE,20대,중소기업직원,MARREID,부산시,해운대구,E,당도,1,1,Camenbert,B,428,1급지
MALE,40대,공무원,SINGLE,경기도,가평군,H,당도,1,1,Gorgonzola,A,429,3급지
FEMALE,20대,학생,SINGLE,경기도,안양시,B,당도,2,1,Ricotta,C,430,3급지
FEMALE,20대,학생,MARREID,서울시,강동구,B,깊이감,2,1,Camenbert,D,431,2급지
FEMALE,20대,자영업,SINGLE,부산시,해운대구,D,깊이감,2,1,Ricotta,D,432,1급지
FEMALE,30대,회사직원,SINGLE,부산시,해운대구,E,깊이감,1,1,Annon,G,433,1급지
FEMALE,20대,회사직원,MARREID,경상도,거제시,D,깊이감,4,1,Annon,E,434,5급지
MALE,40대,임시직,MARREID,서울시,강동구,D,깊이감,2,1,Roquefort,E,435,2급지
MALE,40대,벤처직원,MARREID,부산시,해운대구,G,당도,1,1,Ricotta,A,436,1급지
FEMALE,40대,임시직,MARREID,부산시,기장군,E,당도,2,1,Cheddar,D,437,1급지
FEMALE,20대,벤처직원,SINGLE,경기도,포천시,B,당도,3,1,Brie,B,438,2급지
MALE,20대,벤처직원,MARREID,서울시,강북구,D,깊이감,2,1,Roquefort,C,439,3급지
FEMALE,20대,학생,SINGLE,부산시,연제구,A,깊이감,3,2,Cheddar,B,440,4급지
FEMALE,30대,벤처직원,SINGLE,서울시,강남구,E,깊이감,3,2,Gorgonzola,D,441,1급지
MALE,60대 이상,교수,MARREID,경기도,화성시,H,당도,2,1,Brie,H,442,2급지
FEMALE,40대,중소기업직원,SINGLE,부산시,기장군,G,깊이감,3,1,Gorgonzola,A,443,1급지
MALE,50대,중소기업직원,MARREID,서울시,강북구,F,깊이감,2,1,Roquefort,A,444,3급지
FEMALE,40대,자영업,MARREID,충청도,홍성군,H,깊이감,1,1,Valencay,A,445,5급지
FEMALE,50대,중소기업직원,SINGLE,서울시,강동구,B,깊이감,4,2,Valencay,D,446,2급지
FEMALE,20대,회사직원,MARREID,서울시,강남구,B,깊이감,3,1,Camenbert,H,447,1급지
FEMALE,30대,기자,SINGLE,서울시,강동구,B,깊이감,3,2,Gorgonzola,B,448,2급지
FEMALE,50대,기자,SINGLE,경상도,포항시 남구,B,당도,4,3,Valencay,D,449,2급지
FEMALE,20대,교수,SINGLE,부산시,기장군,B,깊이감,2,1,Valencay,E,450,1급지
MALE,20대,자영업,SINGLE,전라도,익산시,A,당도,2,1,Roquefort,B,451,6급지
MALE,30대,중소기업직원,SINGLE,부산시,연제구,F,당도,2,1,Annon,D,452,4급지
FEMALE,20대,자영업,SINGLE,경상도,하동군,A,깊이감,1,1,Roquefort,H,453,5급지
MALE,50대,연구원,MARREID,충청도,청주시,A,당도,2,1,Brie,D,454,1급지
FEMALE,40대,중소기업직원,MARREID,부산시,해운대구,E,당도,2,1,Valencay,D,455,1급지
MALE,50대,벤처직원,MARREID,부산시,해운대구,A,당도,4,1,Ricotta,G,456,1급지
FEMALE,20대,자영업,SINGLE,서울시,양천구,B,깊이감,1,1,Brie,B,457,1급지
MALE,20대,자영업,MARREID,경기도,평택시,D,깊이감,4,3,Gorgonzola,F,458,3급지
MALE,50대,교수,MARREID,서울시,양천구,F,깊이감,2,1,Brie,D,459,1급지
FEMALE,20대,자영업,SINGLE,서울시,양천구,D,당도,2,1,Ricotta,B,460,1급지
FEMALE,30대,임시직,SINGLE,전라도,곡성군,D,당도,2,1,Ricotta,A,461,6급지
FEMALE,50대,기자,MARREID,경기도,포천시,C,당도,1,1,Ricotta,H,462,2급지
MALE,30대,자영업,MARREID,서울시,마포구,C,깊이감,1,1,Camenbert,H,463,4급지
MALE,20대,회사직원,SINGLE,서울시,강동구,B,깊이감,2,1,Ricotta,E,464,2급지
FEMALE,30대,의사,MARREID,서울시,강동구,C,깊이감,2,1,Annon,D,465,2급지
MALE,30대,회사직원,MARREID,부산시,사하구,G,깊이감,2,1,Valencay,H,466,2급지
FEMALE,40대,중소기업직원,MARREID,서울시,강남구,G,깊이감,3,1,Ricotta,B,467,1급지
FEMALE,30대,회사직원,MARREID,경기도,화성시,E,깊이감,4,1,Camenbert,D,468,2급지
FEMALE,30대,임시직,MARREID,서울시,양천구,E,당도,2,1,Ricotta,E,469,1급지
FEMALE,50대,임시직,MARREID,서울시,양천구,B,깊이감,5,4,Brie,C,470,1급지
MALE,30대,기자,MARREID,경상도,포항시 북구,E,당도,3,1,Gorgonzola,D,471,3급지
FEMALE,30대,변호사,MARREID,경상도,포항시 남구,B,깊이감,3,2,Roquefort,E,472,2급지
FEMALE,20대,자영업,SINGLE,경기도,화성시,E,깊이감,2,1,Cheddar,H,473,2급지
MALE,30대,공무원,MARREID,경상도,함안군,D,당도,3,2,Ricotta,D,474,5급지
FEMALE,20대,공무원,SINGLE,경기도,평택시,B,당도,2,1,Cheddar,C,475,3급지
MALE,30대,벤처직원,MARREID,경상도,거제시,F,깊이감,3,2,Camenbert,H,476,5급지
FEMALE,40대,벤처직원,MARREID,경기도,포천시,H,당도,1,1,Gorgonzola,E,477,2급지
FEMALE,40대,공무원,SINGLE,충청도,천안시,A,깊이감,1,1,Valencay,D,478,4급지
MALE,40대,기자,SINGLE,충청도,홍성군,G,깊이감,3,1,Brie,G,479,5급지
MALE,40대,임시직,MARREID,충청도,천안시,F,당도,1,1,Annon,H,480,4급지
MALE,50대,공무원,MARREID,부산시,연제구,A,당도,3,2,Camenbert,A,481,4급지
MALE,20대,자영업,SINGLE,충청도,청주시,E,깊이감,3,2,Valencay,G,482,1급지
FEMALE,40대,임시직,SINGLE,충청도,진천군,E,깊이감,1,1,Roquefort,F,483,6급지
MALE,30대,공무원,SINGLE,충청도,청주시,H,당도,2,1,Camenbert,A,484,1급지
MALE,50대,회사직원,MARREID,충청도,청주시,A,깊이감,3,1,Camenbert,H,485,1급지
MALE,20대,자영업,MARREID,서울시,양천구,F,당도,1,1,Cheddar,H,486,1급지
FEMALE,40대,자영업,MARREID,서울시,강남구,C,깊이감,4,1,Gorgonzola,B,487,1급지
FEMALE,30대,임시직,SINGLE,서울시,강남구,G,당도,2,1,Ricotta,H,488,1급지
MALE,40대,연구원,MARREID,서울시,강북구,E,당도,3,2,Gorgonzola,H,489,3급지
FEMALE,30대,벤처직원,MARREID,부산시,사하구,E,깊이감,2,1,Cheddar,D,490,2급지
MALE,40대,공무원,MARREID,서울시,강남구,H,깊이감,2,1,Cheddar,F,491,1급지
MALE,20대,벤처직원,MARREID,경기도,평택시,B,깊이감,1,1,Roquefort,H,492,3급지
FEMALE,50대,자영업,MARREID,전라도,해남군,H,당도,1,1,Annon,D,493,4급지
FEMALE,40대,기자,SINGLE,부산시,사하구,C,당도,1,1,Annon,C,494,2급지
FEMALE,40대,공무원,SINGLE,부산시,해운대구,D,깊이감,4,2,Cheddar,D,495,1급지
FEMALE,30대,회사직원,MARREID,서울시,양천구,E,당도,1,1,Roquefort,F,496,1급지
FEMALE,50대,벤처직원,MARREID,부산시,사하구,D,깊이감,3,2,Gorgonzola,A,497,2급지
FEMALE,20대,학생,MARREID,충청도,천안시,F,당도,1,1,Roquefort,B,498,4급지
FEMALE,40대,연구원,SINGLE,서울시,강동구,C,깊이감,3,2,Cheddar,C,499,2급지
MALE,40대,중소기업직원,MARREID,서울시,양천구,F,깊이감,2,1,Cheddar,F,500,1급지
MALE,30대,중소기업직원,MARREID,전라도,구례군,F,당도,2,1,Cheddar,E,501,6급지
MALE,50대,임시직,SINGLE,서울시,강북구,C,깊이감,2,1,Annon,G,502,3급지
MALE,40대,자영업,SINGLE,서울시,양천구,A,깊이감,5,4,Cheddar,D,503,1급지
FEMALE,40대,자영업,MARREID,부산시,진구,G,깊이감,4,2,Valencay,C,504,5급지
MALE,50대,교수,MARREID,부산시,해운대구,E,당도,4,3,Camenbert,D,505,1급지
MALE,30대,임시직,MARREID,전라도,익산시,A,당도,3,1,Cheddar,E,506,6급지
MALE,30대,회사직원,MARREID,서울시,양천구,F,깊이감,1,1,Roquefort,F,507,1급지
MALE,50대,중소기업직원,SINGLE,부산시,해운대구,H,당도,3,1,Roquefort,A,508,1급지
MALE,40대,임시직,SINGLE,부산시,해운대구,A,당도,2,1,Ricotta,D,509,1급지
